Date,^IXIC,CSCO,INTC,AMZN,GE,WMT,^GSPC
2002-10-17,1272.2900390625,6.615724563598633,8.135141372680664,0.9369999766349792,72.9932861328125,11.961695671081543,879.2000122070312
2002-10-18,1287.8599853515625,6.836899757385254,8.266624450683594,0.9520000219345093,72.34178924560547,12.167075157165527,884.3900146484375
2002-10-21,1309.6700439453125,7.123125076293945,8.832601547241211,0.9629999995231628,73.69903564453125,12.193020820617676,899.719970703125
2002-10-22,1292.800048828125,7.298765182495117,8.643942832946777,0.968999981880188,73.48189544677734,12.12816333770752,890.1599731445312
2002-10-23,1320.22998046875,7.324785232543945,9.23849868774414,0.987500011920929,73.02044677734375,12.372451782226562,896.1400146484375
2002-10-24,1298.7099609375,7.643536567687988,8.935501098632812,0.9929999709129333,70.57735443115234,12.208152770996094,882.5
2002-10-25,1331.1300048828125,7.663051605224609,9.48432445526123,0.9649999737739563,71.2288589477539,12.394074440002441,897.6500244140625
2002-10-28,1315.8299560546875,7.090600490570068,9.610097885131836,0.9294999837875366,71.2560043334961,12.121676445007324,890.22998046875
2002-10-29,1300.5400390625,6.895445346832275,9.375701904296875,0.9284999966621399,70.17019653320312,12.208152770996094,882.1500244140625
2002-10-30,1326.72998046875,7.097105979919434,9.71300220489502,0.9539999961853027,68.27003479003906,11.630929946899414,890.7100219726562
2002-10-31,1329.75,7.272745132446289,9.890225410461426,0.9679999947547913,68.54148864746094,11.57688045501709,885.760009765625
2002-11-01,1360.699951171875,7.552464962005615,10.461912155151367,0.9900000095367432,70.57735443115234,11.793071746826172,900.9600219726562
2002-11-04,1396.5400390625,8.007823944091797,10.730611801147461,0.9390000104904175,71.93463897705078,11.555264472961426,908.3499755859375
2002-11-05,1401.1700439453125,8.255020141601562,10.50168514251709,0.9359999895095825,71.93463897705078,11.764966011047363,915.3900146484375
2002-11-06,1418.989990234375,8.430657386779785,10.9595308303833,0.9670000076293945,72.20610809326172,11.747671127319336,923.760009765625
2002-11-07,1376.7099609375,8.033843040466309,10.553200721740723,0.9559999704360962,70.87596130371094,11.674161911010742,902.6500244140625
2002-11-08,1359.280029296875,8.170453071594238,10.387231826782227,0.9754999876022339,68.13428497314453,11.680654525756836,894.739990234375
2002-11-11,1319.18994140625,7.910248279571533,9.923666954040527,0.949999988079071,65.71837615966797,11.457978248596191,876.1900024414062
2002-11-12,1349.56005859375,8.372110366821289,10.181200981140137,0.9909999966621399,64.74114227294922,11.641738891601562,882.9500122070312
2002-11-13,1361.3299560546875,8.72989273071289,10.370063781738281,1.0204999446868896,65.39264678955078,11.886032104492188,882.530029296875
2002-11-14,1411.52001953125,9.10719108581543,10.993866920471191,1.0605000257492065,66.50558471679688,12.013586044311523,904.27001953125
2002-11-15,1411.1400146484375,9.159234046936035,10.759224891662598,1.1104999780654907,64.76831817626953,11.996283531188965,909.8300170898438
2002-11-18,1393.68994140625,9.048645973205566,10.616150856018066,1.121000051498413,64.06256103515625,11.604988098144531,900.3599853515625
2002-11-19,1374.510009765625,8.88602066040039,10.387231826782227,1.0644999742507935,64.87690734863281,11.440683364868164,896.739990234375
2002-11-20,1419.3499755859375,9.354391098022461,10.9595308303833,1.1449999809265137,67.3199691772461,11.760643005371094,914.1500244140625
2002-11-21,1467.550048828125,9.913829803466797,11.566164016723633,1.1699999570846558,72.88469696044922,11.66335678100586,933.760009765625
2002-11-22,1468.739990234375,9.686150550842285,11.474596977233887,1.1994999647140503,71.79891967773438,11.622281074523926,930.5499877929688
2002-11-25,1481.9000244140625,9.686150550842285,11.720685005187988,1.212499976158142,72.74896240234375,11.635252952575684,932.8699951171875
2002-11-26,1444.4300537109375,9.399922370910645,11.560443878173828,1.1699999570846558,71.52739715576172,11.509866714477539,913.3099975585938
2002-11-27,1487.93994140625,9.647117614746094,11.961050033569336,1.2039999961853027,73.69903564453125,11.855764389038086,938.8699951171875
2002-11-29,1478.780029296875,9.70566463470459,11.949602127075195,1.1675000190734863,73.6176528930664,11.652547836303711,936.3099975585938
2002-12-02,1484.780029296875,9.796737670898438,12.046895027160645,1.2055000066757202,73.83475494384766,11.756317138671875,934.530029296875
2002-12-03,1448.9599609375,9.445462226867676,11.623396873474121,1.187000036239624,72.61324310302734,11.659031867980957,920.75
2002-12-04,1430.3499755859375,9.386911392211914,11.257124900817871,1.1694999933242798,71.98889923095703,11.769290924072266,917.5800170898438
2002-12-05,1410.75,9.178749084472656,10.850793838500977,1.128999948501587,70.03446197509766,11.462300300598145,906.5499877929688
2002-12-06,1422.43994140625,9.224285125732422,10.707717895507812,1.1304999589920044,70.71307373046875,11.466623306274414,912.22998046875
2002-12-09,1367.1400146484375,8.781935691833496,10.118250846862793,1.0839999914169312,69.2201156616211,11.209362030029297,892.0
2002-12-10,1390.760009765625,9.061657905578613,10.375784873962402,1.093000054359436,70.38733673095703,11.347726821899414,904.4500122070312
2002-12-11,1396.5899658203125,9.00961971282959,10.392951965332031,1.1065000295639038,70.9573974609375,11.241782188415527,904.9600219726562
2002-12-12,1399.550048828125,9.178749084472656,10.410120964050293,1.1150000095367432,70.30591583251953,11.107756614685059,901.5800170898438
2002-12-13,1362.4200439453125,8.71688461303711,10.061019897460938,1.1089999675750732,69.2201156616211,10.926159858703613,889.47998046875
2002-12-16,1400.3299560546875,8.892520904541016,10.427289962768555,1.125499963760376,71.74461364746094,11.22882080078125,910.4000244140625
2002-12-17,1392.050048828125,8.88602066040039,10.238431930541992,1.1230000257492065,70.57735443115234,11.012628555297852,902.989990234375
2002-12-18,1361.510009765625,8.599788665771484,9.803485870361328,1.1050000190734863,69.65447235107422,10.907628059387207,891.1199951171875
2002-12-19,1354.0999755859375,8.456676483154297,9.729081153869629,1.0844999551773071,68.94863891601562,10.859989166259766,884.25
2002-12-20,1363.050048828125,8.632316589355469,9.734807014465332,1.096500039100647,70.44161987304688,10.996394157409668,895.760009765625
2002-12-23,1381.68994140625,8.742904663085938,9.849267959594727,1.1119999885559082,69.84445190429688,10.736581802368164,897.3800048828125
2002-12-24,1372.469970703125,8.684357643127441,9.603180885314941,1.093999981880188,68.75863647460938,10.760398864746094,892.469970703125
2002-12-26,1367.8900146484375,8.521730422973633,9.551678657531738,1.0149999856948853,68.67721557617188,10.77338981628418,889.6599731445312
2002-12-27,1348.31005859375,8.46318244934082,9.385703086853027,0.9430000185966492,67.55577087402344,10.643485069274902,875.4000244140625
2002-12-30,1339.5400390625,8.437165260314941,9.01943588256836,0.9624999761581421,67.00885009765625,10.963913917541504,879.3900146484375
2002-12-31,1335.510009765625,8.521730422973633,8.910694122314453,0.9445000290870667,66.59857177734375,10.935768127441406,879.8200073242188
2003-01-02,1384.8499755859375,8.873007774353027,9.551678657531738,0.9785000085830688,69.6891860961914,11.171760559082031,909.030029296875
2003-01-03,1387.0799560546875,9.048645973205566,9.465824127197266,1.0260000228881836,69.4703369140625,10.825355529785156,908.5900268554688
2003-01-06,1421.3199462890625,9.237297058105469,9.832100868225098,1.034999966621399,71.2481689453125,10.866486549377441,929.010009765625
2003-01-07,1431.5699462890625,9.497498512268066,9.935111045837402,1.0774999856948853,70.83792877197266,10.924943923950195,922.9299926757812
2003-01-08,1401.0699462890625,9.393417358398438,9.545948028564453,1.0509999990463257,69.74391174316406,10.823185920715332,909.9299926757812
2003-01-09,1438.4599609375,9.725177764892578,9.763421058654785,1.0724999904632568,70.83792877197266,11.241042137145996,927.5700073242188
2003-01-10,1447.719970703125,9.900818824768066,9.969450950622559,1.065999984741211,70.15411376953125,11.176094055175781,927.5700073242188
2003-01-13,1446.0400390625,9.939847946166992,9.946562767028809,1.1019999980926514,70.12681579589844,11.102478981018066,926.260009765625
2003-01-14,1460.989990234375,10.135004997253418,10.181200981140137,1.1369999647140503,70.31822967529297,11.130629539489746,931.6599731445312
2003-01-15,1438.800048828125,9.874800682067871,9.929390907287598,1.1134999990463257,68.89601135253906,10.953086853027344,918.219970703125
2003-01-16,1423.75,9.692657470703125,9.843547821044922,1.090000033378601,68.45838165283203,10.890301704406738,914.5999755859375
2003-01-17,1376.18994140625,9.191762924194336,9.35136890411377,1.0700000524520874,68.04814147949219,10.818854331970215,901.780029296875
2003-01-21,1364.25,9.224285125732422,9.322752952575684,1.0540000200271606,65.80540466308594,10.611008644104004,887.6199951171875
2003-01-22,1359.47998046875,9.081170082092285,9.299860000610352,1.058500051498413,64.41053771972656,10.407492637634277,878.3599853515625
2003-01-23,1388.27001953125,9.490995407104492,9.5402250289917,1.0894999504089355,65.5045394897461,10.515748023986816,887.3400268554688
2003-01-24,1342.1400146484375,9.016117095947266,9.070940971374512,1.1054999828338623,63.07035446166992,10.240781784057617,861.4000244140625
2003-01-27,1325.27001953125,8.91854476928711,9.088109970092773,1.0889999866485596,63.04301452636719,10.197482109069824,847.47998046875
2003-01-28,1342.1800537109375,9.2503023147583,9.173954010009766,1.0809999704360962,63.3165168762207,10.43130874633789,858.5399780273438
2003-01-29,1358.06005859375,9.159234046936035,9.534499168395996,1.1039999723434448,62.98828887939453,10.413986206054688,864.3599853515625
2003-01-30,1322.3499755859375,9.022628784179688,9.030879974365234,1.090999960899353,61.67546844482422,10.299236297607422,844.6099853515625
2003-01-31,1320.9100341796875,8.697366714477539,8.962202072143555,1.0924999713897705,63.289146423339844,10.349040031433105,855.7000122070312
2003-02-03,1323.7900390625,8.768921852111816,9.030879974365234,1.1080000400543213,64.68403625488281,10.407492637634277,860.3200073242188
2003-02-04,1306.1500244140625,8.586780548095703,8.95075798034668,1.1024999618530273,63.04301452636719,10.208304405212402,848.2000122070312
2003-02-05,1301.5,8.586780548095703,8.927837371826172,1.1085000038146973,62.90620040893555,10.119539260864258,843.5900268554688
2003-02-06,1301.72998046875,8.612801551818848,8.830422401428223,1.1045000553131104,62.605411529541016,10.130364418029785,838.1500244140625
2003-02-07,1282.469970703125,8.359101295471191,8.624130249023438,1.0720000267028809,62.08574676513672,10.130364418029785,829.6900024414062
2003-02-10,1296.6800537109375,8.5542573928833,8.750192642211914,1.0700000524520874,61.8942756652832,10.180157661437988,835.969970703125
