Date,CSCO
2001-09-19,8.775431632995605
2001-09-20,8.378619194030762
2001-09-21,7.864711284637451
2001-09-24,8.170453071594238
2001-09-25,8.1964750289917
2001-09-26,7.95578145980835
2001-09-27,7.311774253845215
2001-09-28,7.923257350921631
2001-10-01,7.741116046905518
2001-10-02,7.467899799346924
2001-10-03,9.074664115905762
2001-10-04,9.380410194396973
2001-10-05,9.718674659729004
2001-10-08,9.790230751037598
2001-10-09,9.490995407104492
2001-10-10,9.855286598205566
2001-10-11,10.707457542419434
2001-10-12,11.02620792388916
2001-10-15,10.544827461242676
2001-10-16,11.039215087890625
2001-10-17,10.148015022277832
2001-10-18,10.876590728759766
2001-10-19,10.876590728759766
2001-10-22,10.94814682006836
2001-10-23,10.674933433532715
2001-10-24,11.208351135253906
2001-10-25,11.540111541748047
2001-10-26,11.247384071350098
2001-10-29,10.681437492370605
2001-10-30,10.779012680053711
2001-10-31,11.006692886352539
2001-11-01,11.488075256347656
2001-11-02,11.227867126464844
2001-11-05,11.644198417663574
2001-11-06,12.014988899230957
2001-11-07,12.314223289489746
2001-11-08,12.418310165405273
2001-11-09,12.489867210388184
2001-11-12,12.528894424438477
2001-11-13,12.737061500549316
2001-11-14,12.93871784210205
2001-11-15,13.101350784301758
2001-11-16,13.02328109741211
2001-11-19,13.472140312194824
2001-11-20,12.873669624328613
2001-11-21,12.457338333129883
2001-11-23,12.743571281433105
2001-11-26,12.96474838256836
2001-11-27,12.815125465393066
2001-11-28,12.28170394897461
2001-11-29,12.93871784210205
2001-11-30,13.296502113342285
2001-12-03,12.91920280456543
2001-12-04,13.348544120788574
2001-12-05,14.012066841125488
2001-12-06,14.174701690673828
2001-12-07,13.76486873626709
2001-12-10,13.491653442382812
2001-12-11,13.517675399780273
2001-12-12,13.33553409576416
2001-12-13,12.366260528564453
2001-12-14,12.61346435546875
2001-12-17,12.528894424438477
2001-12-18,12.763083457946777
2001-12-19,12.587443351745605
2001-12-20,11.897896766662598
2001-12-21,11.832841873168945
2001-12-24,11.780807495117188
2001-12-26,11.865374565124512
2001-12-27,12.028000831604004
2001-12-28,12.060522079467773
2001-12-31,11.780807495117188
2002-01-02,12.509377479553223
2002-01-03,13.504666328430176
2002-01-04,13.550200462341309
2002-01-07,13.355048179626465
2002-01-08,13.628267288208008
2002-01-09,13.563214302062988
2002-01-10,13.660788536071777
2002-01-11,13.146882057189941
2002-01-14,12.769583702087402
2002-01-15,12.80211353302002
2002-01-16,12.320734024047852
2002-01-17,12.67200756072998
2002-01-18,12.262188911437988
2002-01-22,11.748279571533203
2002-01-23,12.314223289489746
2002-01-24,12.392285346984863
2002-01-25,12.444331169128418
2002-01-28,12.815125465393066
2002-01-29,12.366260528564453
2002-01-30,12.580934524536133
2002-01-31,12.88017463684082
2002-02-01,12.49637222290039
2002-02-04,11.910904884338379
2002-02-05,12.034504890441895
2002-02-06,12.106062889099121
2002-02-07,11.097764015197754
2002-02-08,10.902612686157227
2002-02-11,11.507591247558594
2002-02-12,11.227867126464844
2002-02-13,11.397005081176758
2002-02-14,11.357973098754883
2002-02-15,11.117277145385742
2002-02-19,10.935136795043945
2002-02-20,10.857074737548828
2002-02-21,9.829261779785156
2002-02-22,9.913829803466797
2002-02-25,10.148015022277832
2002-02-26,10.082962036132812
2002-02-27,9.263317108154297
2002-02-28,9.282830238342285
2002-03-01,9.757706642150879
2002-03-04,10.720465660095215
2002-03-05,10.739983558654785
2002-03-06,10.909114837646484
2002-03-07,11.058736801147461
2002-03-08,11.579146385192871
2002-03-11,11.331947326660156
2002-03-12,10.909114837646484
2002-03-13,10.642407417297363
2002-03-14,10.889604568481445
2002-03-15,10.759496688842773
2002-03-18,10.746491432189941
2002-03-19,10.889604568481445
2002-03-20,10.421232223510742
2002-03-21,10.726970672607422
2002-03-22,10.779012680053711
2002-03-25,10.525310516357422
2002-03-26,10.596872329711914
2002-03-27,10.629396438598633
2002-03-28,11.013199806213379
2002-04-01,11.397005081176758
2002-04-02,10.681437492370605
2002-04-03,10.798528671264648
2002-04-04,10.974163055419922
2002-04-05,10.505794525146484
2002-04-08,10.525310516357422
2002-04-09,9.640613555908203
2002-04-10,10.11548900604248
2002-04-11,9.673140525817871
2002-04-12,9.952862739562988
2002-04-15,9.764212608337402
2002-04-16,10.135004997253418
2002-04-17,10.388704299926758
2002-04-18,10.043935775756836
2002-04-19,9.926838874816895
2002-04-22,9.673140525817871
2002-04-23,9.113698959350586
2002-04-24,9.386911392211914
2002-04-25,9.490995407104492
2002-04-26,9.048645973205566
2002-04-29,9.191762924194336
2002-04-30,9.530024528503418
2002-05-01,8.912040710449219
2002-05-02,8.873007774353027
2002-05-03,8.547751426696777
2002-05-06,8.385124206542969
2002-05-07,8.508720397949219
2002-05-08,10.583858489990234
2002-05-09,10.245591163635254
2002-05-10,10.030922889709473
2002-05-13,10.213067054748535
2002-05-14,10.700952529907227
2002-05-15,10.77251148223877
2002-05-16,11.065241813659668
2002-05-17,11.22136116027832
2002-05-20,10.785518646240234
2002-05-21,10.512304306030273
2002-05-22,10.77251148223877
2002-05-23,10.993681907653809
2002-05-24,10.779012680053711
2002-05-28,10.655415534973145
2002-05-29,10.1805419921875
2002-05-30,10.414727210998535
2002-05-31,10.265106201171875
2002-06-03,9.97237491607666
2002-06-04,10.4602632522583
2002-06-05,10.356181144714355
2002-06-06,10.0569429397583
2002-06-07,10.232580184936523
2002-06-10,10.06344985961914
2002-06-11,9.751202583312988
2002-06-12,9.946355819702148
2002-06-13,9.686150550842285
2002-06-14,9.302347183227539
2002-06-17,9.803239822387695
2002-06-18,9.569055557250977
2002-06-19,9.425945281982422
2002-06-20,9.159234046936035
2002-06-21,8.938060760498047
2002-06-24,9.146224975585938
2002-06-25,8.749410629272461
2002-06-26,8.736400604248047
2002-06-27,8.990099906921387
2002-06-28,9.074664115905762
2002-07-01,8.515230178833008
2002-07-02,8.170453071594238
2002-07-03,8.48270320892334
2002-07-05,9.139719009399414
2002-07-08,8.892520904541016
2002-07-09,8.547751426696777
2002-07-10,8.78843879699707
2002-07-11,9.139719009399414
2002-07-12,9.354391098022461
2002-07-15,9.393417358398438
2002-07-16,9.282830238342285
2002-07-17,9.627602577209473
2002-07-18,9.328368186950684
2002-07-19,8.879515647888184
2002-07-22,8.443665504455566
2002-07-23,8.131422996520996
2002-07-24,8.515230178833008
2002-07-25,7.552464962005615
2002-07-26,7.689072132110596
2002-07-29,8.658337593078613
2002-07-30,8.677854537963867
2002-07-31,8.580277442932129
2002-08-01,7.871214389801025
2002-08-02,7.734609603881836
2002-08-05,7.389834880828857
2002-08-06,7.851702690124512
2002-08-07,8.450170516967773
2002-08-08,8.586780548095703
2002-08-09,8.534741401672363
2002-08-12,8.723386764526367
2002-08-13,8.697366714477539
2002-08-14,9.33487606048584
2002-08-15,9.341377258300781
2002-08-16,9.399922370910645
2002-08-19,9.57556438446045
2002-08-20,9.582066535949707
2002-08-21,9.829261779785156
2002-08-22,9.822754859924316
2002-08-23,9.399922370910645
2002-08-26,9.425945281982422
2002-08-27,9.12020492553711
2002-08-28,8.925050735473633
2002-08-29,9.237297058105469
2002-08-30,8.990099906921387
2002-09-03,8.502217292785645
2002-09-04,8.632316589355469
2002-09-05,8.307059288024902
2002-09-06,8.47619915008545
2002-09-09,8.430657386779785
2002-09-10,8.736400604248047
2002-09-11,8.827473640441895
2002-09-12,8.48270320892334
2002-09-13,8.489205360412598
2002-09-16,8.41114330291748
2002-09-17,8.157444953918457
2002-09-18,8.131422996520996
2002-09-19,7.8061652183532715
2002-09-20,7.858205795288086
2002-09-23,7.780145645141602
2002-09-24,7.435372829437256
2002-09-25,7.780145645141602
2002-09-26,7.389834880828857
2002-09-27,7.305269241333008
2002-09-30,6.817385673522949
2002-10-01,7.116621494293213
2002-10-02,6.537664413452148
2002-10-03,6.381541728973389
2002-10-04,6.153860092163086
2002-10-07,5.9066643714904785
2002-10-08,5.594419002532959
2002-10-09,6.004241943359375
2002-10-10,6.33600378036499
2002-10-11,6.7133026123046875
2002-10-14,6.498631000518799
2002-10-15,7.1491475105285645
2002-10-16,6.381541728973389
2002-10-17,6.615724563598633
2002-10-18,6.836899757385254
2002-10-21,7.123125076293945
2002-10-22,7.298765182495117
2002-10-23,7.324785232543945
2002-10-24,7.643536567687988
2002-10-25,7.663051605224609
2002-10-28,7.090600490570068
2002-10-29,6.895445346832275
2002-10-30,7.097105979919434
2002-10-31,7.272745132446289
2002-11-01,7.552464962005615
2002-11-04,8.007823944091797
2002-11-05,8.255020141601562
2002-11-06,8.430657386779785
2002-11-07,8.033843040466309
2002-11-08,8.170453071594238
2002-11-11,7.910248279571533
2002-11-12,8.372110366821289
2002-11-13,8.72989273071289
2002-11-14,9.10719108581543
2002-11-15,9.159234046936035
2002-11-18,9.048645973205566
2002-11-19,8.88602066040039
2002-11-20,9.354391098022461
2002-11-21,9.913829803466797
2002-11-22,9.686150550842285
2002-11-25,9.686150550842285
2002-11-26,9.399922370910645
2002-11-27,9.647117614746094
2002-11-29,9.70566463470459
2002-12-02,9.796737670898438
2002-12-03,9.445462226867676
2002-12-04,9.386911392211914
2002-12-05,9.178749084472656
2002-12-06,9.224285125732422
2002-12-09,8.781935691833496
2002-12-10,9.061657905578613
2002-12-11,9.00961971282959
2002-12-12,9.178749084472656
2002-12-13,8.71688461303711
2002-12-16,8.892520904541016
2002-12-17,8.88602066040039
2002-12-18,8.599788665771484
2002-12-19,8.456676483154297
2002-12-20,8.632316589355469
2002-12-23,8.742904663085938
2002-12-24,8.684357643127441
2002-12-26,8.521730422973633
2002-12-27,8.46318244934082
2002-12-30,8.437165260314941
2002-12-31,8.521730422973633
2003-01-02,8.873007774353027
2003-01-03,9.048645973205566
2003-01-06,9.237297058105469
2003-01-07,9.497498512268066
2003-01-08,9.393417358398438
2003-01-09,9.725177764892578
2003-01-10,9.900818824768066
2003-01-13,9.939847946166992
2003-01-14,10.135004997253418
2003-01-15,9.874800682067871
2003-01-16,9.692657470703125
2003-01-17,9.191762924194336
2003-01-21,9.224285125732422
2003-01-22,9.081170082092285
2003-01-23,9.490995407104492
2003-01-24,9.016117095947266
2003-01-27,8.91854476928711
2003-01-28,9.2503023147583
2003-01-29,9.159234046936035
2003-01-30,9.022628784179688
2003-01-31,8.697366714477539
2003-02-03,8.768921852111816
2003-02-04,8.586780548095703
2003-02-05,8.586780548095703
2003-02-06,8.612801551818848
2003-02-07,8.359101295471191
2003-02-10,8.5542573928833
2003-02-11,8.762418746948242
2003-02-12,8.586780548095703
2003-02-13,8.658337593078613
2003-02-14,8.899025917053223
2003-02-18,9.308853149414062
2003-02-19,9.380410194396973
2003-02-20,9.276327133178711
2003-02-21,9.543038368225098
2003-02-24,9.380410194396973
2003-02-25,9.159234046936035
2003-02-26,8.78843879699707
2003-02-27,8.944564819335938
2003-02-28,9.094182968139648
2003-03-03,8.925050735473633
2003-03-04,8.866501808166504
2003-03-05,8.938060760498047
2003-03-06,8.768921852111816
2003-03-07,8.612801551818848
2003-03-10,8.46318244934082
2003-03-11,8.469691276550293
2003-03-12,8.255020141601562
2003-03-13,8.72989273071289
2003-03-14,8.71688461303711
2003-03-17,9.191762924194336
2003-03-18,9.237297058105469
2003-03-19,9.2503023147583
2003-03-20,9.13321304321289
2003-03-21,9.042144775390625
2003-03-24,8.78843879699707
2003-03-25,8.925050735473633
2003-03-26,8.88602066040039
2003-03-27,8.781935691833496
2003-03-28,8.599788665771484
2003-03-31,8.443665504455566
2003-04-01,8.443665504455566
2003-04-02,8.873007774353027
2003-04-03,8.873007774353027
2003-04-04,8.91854476928711
2003-04-07,8.827473640441895
2003-04-08,8.736400604248047
2003-04-09,8.48270320892334
2003-04-10,8.48270320892334
2003-04-11,8.59328842163086
2003-04-14,8.762418746948242
2003-04-15,8.677854537963867
2003-04-16,8.820966720581055
2003-04-17,9.074664115905762
2003-04-21,9.068161010742188
2003-04-22,9.31535816192627
2003-04-23,9.321861267089844
2003-04-24,9.33487606048584
2003-04-25,9.328368186950684
2003-04-28,9.744694709777832
2003-04-29,9.84877872467041
2003-04-30,9.757706642150879
2003-05-01,9.835768699645996
2003-05-02,9.933345794677734
2003-05-05,10.004902839660645
2003-05-06,10.343170166015625
2003-05-07,10.082962036132812
2003-05-08,9.900818824768066
2003-05-09,10.375691413879395
2003-05-12,10.844064712524414
2003-05-13,10.713963508605957
2003-05-14,10.681437492370605
2003-05-15,10.896106719970703
2003-05-16,10.818042755126953
2003-05-19,10.369190216064453
2003-05-20,10.401717185974121
2003-05-21,10.213067054748535
2003-05-22,10.356181144714355
2003-05-23,10.206558227539062
2003-05-27,10.505794525146484
2003-05-28,10.590367317199707
2003-05-29,10.811538696289062
2003-05-30,10.674933433532715
2003-06-02,10.928630828857422
2003-06-03,11.065241813659668
2003-06-04,11.299421310424805
2003-06-05,11.299421310424805
2003-06-06,11.292919158935547
2003-06-09,11.208351135253906
2003-06-10,11.318936347961426
2003-06-11,11.44904613494873
2003-06-12,11.566139221191406
2003-06-13,11.325443267822266
2003-06-16,11.696234703063965
2003-06-17,11.696234703063965
2003-06-18,12.184118270874023
2003-06-19,12.073537826538086
2003-06-20,11.663711547851562
2003-06-23,11.214856147766113
2003-06-24,10.896106719970703
2003-06-25,10.974163055419922
2003-06-26,11.143299102783203
2003-06-27,10.987178802490234
2003-06-30,10.922130584716797
2003-07-01,11.214856147766113
2003-07-02,11.618176460266113
2003-07-03,11.397005081176758
2003-07-07,11.852357864379883
2003-07-08,12.184118270874023
2003-07-09,12.229652404785156
2003-07-10,11.910904884338379
2003-07-11,12.08004379272461
2003-07-14,12.106062889099121
2003-07-15,12.041008949279785
2003-07-16,11.858864784240723
2003-07-17,11.553128242492676
2003-07-18,11.637689590454102
2003-07-21,11.663711547851562
2003-07-22,12.145092010498047
2003-07-23,12.28170394897461
2003-07-24,12.086542129516602
2003-07-25,12.411803245544434
2003-07-28,12.411803245544434
2003-07-29,12.463842391967773
2003-07-30,12.541909217834473
2003-07-31,12.678515434265137
2003-08-01,12.457338333129883
2003-08-04,12.528894424438477
2003-08-05,12.268692970275879
2003-08-06,11.481569290161133
2003-08-07,11.403509140014648
2003-08-08,11.436034202575684
2003-08-11,11.52059555053711
2003-08-12,11.598661422729492
2003-08-13,11.442534446716309
2003-08-14,11.579146385192871
2003-08-15,11.572640419006348
2003-08-18,11.884885787963867
2003-08-19,12.06702995300293
2003-08-20,12.08004379272461
2003-08-21,12.275197982788086
2003-08-22,12.223152160644531
2003-08-25,12.346752166748047
2003-08-26,12.424817085266113
2003-08-27,12.366260528564453
2003-08-28,12.48336410522461
2003-08-29,12.450833320617676
2003-09-02,12.743571281433105
2003-09-03,13.166399002075195
2003-09-04,13.394081115722656
2003-09-05,13.283492088317871
2003-09-08,13.569718360900879
2003-09-09,13.517675399780273
2003-09-10,13.309510231018066
2003-09-11,13.472140312194824
2003-09-12,13.43961238861084
2003-09-15,13.263975143432617
2003-09-16,13.84943675994873
2003-09-17,13.751860618591309
2003-09-18,13.934002876281738
2003-09-19,13.673799514770508
2003-09-22,13.517675399780273
2003-09-23,13.75836181640625
2003-09-24,13.218438148498535
2003-09-25,13.04930591583252
2003-09-26,12.9842529296875
2003-09-29,13.140379905700684
2003-09-30,12.743571281433105
2003-10-01,13.140379905700684
2003-10-02,13.003772735595703
2003-10-03,13.504666328430176
2003-10-06,13.53068733215332
2003-10-07,13.660788536071777
2003-10-08,13.524179458618164
2003-10-09,13.628267288208008
2003-10-10,13.524179458618164
2003-10-13,13.660788536071777
2003-10-14,13.751860618591309
2003-10-15,13.673799514770508
2003-10-16,13.686813354492188
2003-10-17,13.426605224609375
2003-10-20,13.712837219238281
2003-10-21,13.732346534729004
2003-10-22,13.420096397399902
2003-10-23,13.114358901977539
2003-10-24,12.88017463684082
2003-10-27,12.96474838256836
2003-10-28,13.595741271972656
2003-10-29,13.543696403503418
2003-10-30,13.569718360900879
2003-10-31,13.615252494812012
2003-11-03,14.122657775878906
2003-11-04,14.038089752197266
2003-11-05,14.181200981140137
2003-11-06,14.896769523620605
2003-11-07,14.532476425170898
2003-11-10,14.434905052185059
2003-11-11,14.538982391357422
2003-11-12,14.942304611206055
2003-11-13,14.766660690307617
2003-11-14,14.480432510375977
2003-11-17,14.343832015991211
2003-11-18,14.135665893554688
2003-11-19,14.343832015991211
2003-11-20,14.272274017333984
2003-11-21,14.421891212463379
2003-11-24,14.83171558380127
2003-11-25,14.714625358581543
2003-11-26,14.83822250366211
2003-11-28,14.766660690307617
2003-12-01,15.078912734985352
2003-12-02,15.033379554748535
2003-12-03,15.156973838806152
2003-12-04,15.59931468963623
2003-12-05,15.449697494506836
2003-12-08,15.800983428955078
2003-12-09,15.111428260803223
2003-12-10,15.469219207763672
2003-12-11,15.566802024841309
2003-12-12,15.670878410339355
2003-12-15,15.59931468963623
2003-12-16,15.4627103805542
2003-12-17,15.280570030212402
2003-12-18,15.722917556762695
2003-12-19,15.475727081298828
2003-12-22,15.59931468963623
2003-12-23,15.57330322265625
2003-12-24,15.527765274047852
2003-12-26,15.449697494506836
2003-12-29,15.872540473937988
2003-12-30,15.690394401550293
