Date,INTC
2001-09-20,11.778302192687988
2001-09-21,10.997633934020996
2001-09-24,12.14299201965332
2001-09-25,12.35382080078125
2001-09-26,11.909358024597168
2001-09-27,11.709927558898926
2001-09-28,11.64724063873291
2001-10-01,11.402213096618652
2001-10-02,11.134393692016602
2001-10-03,12.097403526306152
2001-10-04,12.27974796295166
2001-10-05,12.513374328613281
2001-10-08,12.672921180725098
2001-10-09,12.222764015197754
2001-10-10,13.140185356140137
2001-10-11,13.966431617736816
2001-10-12,14.257044792175293
2001-10-15,13.89236068725586
2001-10-16,14.222845077514648
2001-10-17,14.000618934631348
2001-10-18,13.704305648803711
2001-10-19,13.7612886428833
2001-10-22,14.416594505310059
2001-10-23,14.245645523071289
2001-10-24,14.51916217803955
2001-10-25,14.872458457946777
2001-10-26,14.73569107055664
2001-10-29,13.778389930725098
2001-10-30,13.41369915008545
2001-10-31,13.915144920349121
2001-11-01,14.781283378601074
2001-11-02,14.986417770385742
2001-11-05,15.374189376831055
2001-11-06,16.109832763671875
2001-11-07,16.132633209228516
2001-11-08,16.126941680908203
2001-11-09,15.89884090423584
2001-11-12,16.183963775634766
2001-11-13,17.13629722595215
2001-11-14,17.860525131225586
2001-11-15,17.552593231201172
2001-11-16,17.467039108276367
2001-11-19,17.672338485717773
2001-11-20,17.079275131225586
2001-11-21,17.569692611694336
2001-11-23,17.71225357055664
2001-11-26,18.174171447753906
2001-11-27,18.425085067749023
2001-11-28,18.11144256591797
2001-11-29,18.430782318115234
2001-11-30,18.624677658081055
2001-12-03,18.271108627319336
2001-12-04,18.73872947692871
2001-12-05,19.736675262451172
2001-12-06,19.48006248474121
2001-12-07,18.95542335510254
2001-12-10,18.79005241394043
2001-12-11,18.926908493041992
2001-12-12,19.4344425201416
2001-12-13,18.57334327697754
2001-12-14,18.972536087036133
2001-12-17,19.371719360351562
2001-12-18,19.280471801757812
2001-12-19,18.847076416015625
2001-12-20,18.236896514892578
2001-12-21,18.48210334777832
2001-12-24,18.259714126586914
2001-12-26,18.413677215576172
2001-12-27,18.630386352539062
2001-12-28,18.385162353515625
2001-12-31,17.934656143188477
2002-01-02,18.818572998046875
2002-01-03,20.255615234375
2002-01-04,20.40958595275879
2002-01-07,20.113054275512695
2002-01-08,20.289831161499023
2002-01-09,20.164379119873047
2002-01-10,19.759485244750977
2002-01-11,19.702465057373047
2002-01-14,19.86783790588379
2002-01-15,19.776599884033203
2002-01-16,19.223447799682617
2002-01-17,19.691055297851562
2002-01-18,19.092281341552734
2002-01-22,18.077220916748047
2002-01-23,18.504919052124023
2002-01-24,18.932613372802734
2002-01-25,19.206342697143555
2002-01-28,19.34319305419922
2002-01-29,18.636079788208008
2002-01-30,19.30898666381836
2002-01-31,19.981895446777344
2002-02-01,19.770891189575195
2002-02-04,19.377418518066406
2002-02-05,19.28612518310547
2002-02-06,18.78399658203125
2002-02-07,18.43593406677246
2002-02-08,18.55576515197754
2002-02-11,19.154876708984375
2002-02-12,18.812530517578125
2002-02-13,19.046478271484375
2002-02-14,19.023649215698242
2002-02-15,18.424530029296875
2002-02-19,17.882455825805664
2002-02-20,17.939516067504883
2002-02-21,16.821144104003906
2002-02-22,16.849679946899414
2002-02-25,17.699871063232422
2002-02-26,17.1292724609375
2002-02-27,17.055095672607422
2002-02-28,16.290494918823242
2002-03-01,17.67703628540039
2002-03-04,18.1734619140625
2002-03-05,18.65846061706543
2002-03-06,18.80681800842285
2002-03-07,18.818235397338867
2002-03-08,19.497243881225586
2002-03-11,19.069293975830078
2002-03-12,18.823944091796875
2002-03-13,17.882455825805664
2002-03-14,17.671342849731445
2002-03-15,18.110698699951172
2002-03-18,18.04222869873047
2002-03-19,18.099287033081055
2002-03-20,17.420269012451172
2002-03-21,17.916690826416016
2002-03-22,17.454505920410156
2002-03-25,17.117855072021484
2002-03-26,17.55721664428711
2002-03-27,17.351808547973633
2002-03-28,17.351808547973633
2002-04-01,17.785451889038086
2002-04-02,17.134971618652344
2002-04-03,17.043684005737305
2002-04-04,17.454505920410156
2002-04-05,17.146387100219727
2002-04-08,17.07791519165039
2002-04-09,16.23914909362793
2002-04-10,16.69561767578125
2002-04-11,16.513038635253906
2002-04-12,16.199199676513672
2002-04-15,16.039430618286133
2002-04-16,16.838266372680664
2002-04-17,17.483034133911133
2002-04-18,17.374629974365234
2002-04-19,17.17491912841797
2002-04-22,17.1520938873291
2002-04-23,16.855388641357422
2002-04-24,16.495912551879883
2002-04-25,16.59861946105957
2002-04-26,16.04514503479004
2002-04-29,15.999489784240723
2002-04-30,16.324739456176758
2002-05-01,16.336149215698242
2002-05-02,15.902497291564941
2002-05-03,15.165900230407715
2002-05-06,14.72050952911377
2002-05-07,14.931781768798828
2002-05-08,16.547719955444336
2002-05-09,16.125186920166016
2002-05-10,15.422846794128418
2002-05-13,16.28506088256836
2002-05-14,17.215808868408203
2002-05-15,17.26719856262207
2002-05-16,17.569828033447266
2002-05-17,17.815359115600586
2002-05-20,17.238645553588867
2002-05-21,16.599119186401367
2002-05-22,16.896038055419922
2002-05-23,16.781845092773438
2002-05-24,16.364999771118164
2002-05-28,16.187986373901367
2002-05-29,15.571308135986328
2002-05-30,15.656964302062988
2002-05-31,15.77115535736084
2002-06-03,15.200155258178711
2002-06-04,15.702637672424316
2002-06-05,16.090930938720703
2002-06-06,15.417145729064941
2002-06-07,12.562114715576172
2002-06-10,12.031078338623047
2002-06-11,11.545716285705566
2002-06-12,12.322288513183594
2002-06-13,12.053912162780762
2002-06-14,12.15098762512207
2002-06-17,12.881871223449707
2002-06-18,12.573525428771973
2002-06-19,11.471488952636719
2002-06-20,10.986139297485352
2002-06-21,10.69492244720459
2002-06-24,11.03752613067627
2002-06-25,10.460814476013184
2002-06-26,10.626408576965332
2002-06-27,10.64924430847168
2002-06-28,10.432262420654297
2002-07-01,10.015427589416504
2002-07-02,9.461553573608398
2002-07-03,10.13534164428711
2002-07-05,11.15743637084961
2002-07-08,10.563593864440918
2002-07-09,10.255245208740234
2002-07-10,9.598596572875977
2002-07-11,10.420842170715332
2002-07-12,10.272377967834473
2002-07-15,10.917619705200195
2002-07-16,10.48365306854248
2002-07-17,11.100337028503418
2002-07-18,10.957587242126465
2002-07-19,10.64924430847168
2002-07-22,10.426551818847656
2002-07-23,10.16960334777832
2002-07-24,10.677790641784668
2002-07-25,9.981165885925293
2002-07-26,10.16960334777832
2002-07-29,10.786285400390625
2002-07-30,10.8319673538208
2002-07-31,10.729186058044434
2002-08-01,10.026849746704102
2002-08-02,9.541491508483887
2002-08-05,9.078426361083984
2002-08-06,9.793039321899414
2002-08-07,10.13033390045166
2002-08-08,10.507651329040527
2002-08-09,10.210373878479004
2002-08-12,10.021714210510254
2002-08-13,9.547211647033691
2002-08-14,10.456199645996094
2002-08-15,10.639140129089355
2002-08-16,10.71917724609375
2002-08-19,11.125076293945312
2002-08-20,10.844948768615723
2002-08-21,11.199394226074219
2002-08-22,10.947854042053223
2002-08-23,10.267533302307129
2002-08-26,10.364727020263672
2002-08-27,9.821622848510742
2002-08-28,9.627249717712402
2002-08-29,9.798754692077637
2002-08-30,9.530061721801758
2002-09-03,9.06699275970459
2002-09-04,9.209915161132812
2002-09-05,8.638224601745605
2002-09-06,9.272802352905273
2002-09-09,9.192766189575195
2002-09-10,9.415721893310547
2002-09-11,9.50147819519043
2002-09-12,8.975522994995117
2002-09-13,9.164180755615234
2002-09-16,8.975522994995117
2002-09-17,8.901200294494629
2002-09-18,8.73541259765625
2002-09-19,8.5639066696167
2002-09-20,8.518171310424805
2002-09-23,8.07796859741211
2002-09-24,8.19802474975586
2002-09-25,8.689681053161621
2002-09-26,8.661091804504395
2002-09-27,8.358097076416016
2002-09-30,7.940764904022217
2002-10-01,8.38668155670166
2002-10-02,8.175156593322754
2002-10-03,7.912181377410889
2002-10-04,7.837860584259033
2002-10-07,7.900744438171387
2002-10-08,7.557732105255127
2002-10-09,7.694940090179443
2002-10-10,8.10655689239502
2002-10-11,8.701111793518066
2002-10-14,8.632512092590332
2002-10-15,9.444310188293457
2002-10-16,7.740674018859863
2002-10-17,8.135141372680664
2002-10-18,8.266624450683594
2002-10-21,8.832601547241211
2002-10-22,8.643942832946777
2002-10-23,9.23849868774414
2002-10-24,8.935501098632812
2002-10-25,9.48432445526123
2002-10-28,9.610097885131836
2002-10-29,9.375701904296875
2002-10-30,9.71300220489502
2002-10-31,9.890225410461426
2002-11-01,10.461912155151367
2002-11-04,10.730611801147461
2002-11-05,10.50168514251709
2002-11-06,10.9595308303833
2002-11-07,10.553200721740723
2002-11-08,10.387231826782227
2002-11-11,9.923666954040527
2002-11-12,10.181200981140137
2002-11-13,10.370063781738281
2002-11-14,10.993866920471191
2002-11-15,10.759224891662598
2002-11-18,10.616150856018066
2002-11-19,10.387231826782227
2002-11-20,10.9595308303833
2002-11-21,11.566164016723633
2002-11-22,11.474596977233887
2002-11-25,11.720685005187988
2002-11-26,11.560443878173828
2002-11-27,11.961050033569336
2002-11-29,11.949602127075195
2002-12-02,12.046895027160645
2002-12-03,11.623396873474121
2002-12-04,11.257124900817871
2002-12-05,10.850793838500977
2002-12-06,10.707717895507812
2002-12-09,10.118250846862793
2002-12-10,10.375784873962402
2002-12-11,10.392951965332031
2002-12-12,10.410120964050293
2002-12-13,10.061019897460938
2002-12-16,10.427289962768555
2002-12-17,10.238431930541992
2002-12-18,9.803485870361328
2002-12-19,9.729081153869629
2002-12-20,9.734807014465332
2002-12-23,9.849267959594727
2002-12-24,9.603180885314941
2002-12-26,9.551678657531738
2002-12-27,9.385703086853027
2002-12-30,9.01943588256836
2002-12-31,8.910694122314453
2003-01-02,9.551678657531738
2003-01-03,9.465824127197266
2003-01-06,9.832100868225098
2003-01-07,9.935111045837402
2003-01-08,9.545948028564453
2003-01-09,9.763421058654785
2003-01-10,9.969450950622559
2003-01-13,9.946562767028809
2003-01-14,10.181200981140137
2003-01-15,9.929390907287598
2003-01-16,9.843547821044922
2003-01-17,9.35136890411377
2003-01-21,9.322752952575684
2003-01-22,9.299860000610352
2003-01-23,9.5402250289917
2003-01-24,9.070940971374512
2003-01-27,9.088109970092773
2003-01-28,9.173954010009766
2003-01-29,9.534499168395996
2003-01-30,9.030879974365234
2003-01-31,8.962202072143555
2003-02-03,9.030879974365234
2003-02-04,8.95075798034668
2003-02-05,8.927837371826172
2003-02-06,8.830422401428223
2003-02-07,8.624130249023438
2003-02-10,8.750192642211914
2003-02-11,8.790305137634277
2003-02-12,8.681434631347656
2003-02-13,8.899185180664062
2003-02-14,9.254464149475098
2003-02-18,9.586824417114258
2003-02-19,9.615477561950684
2003-02-20,9.718618392944336
2003-02-21,9.621209144592285
2003-02-24,9.477948188781738
2003-02-25,9.586824417114258
2003-02-26,9.306037902832031
2003-02-27,9.569633483886719
2003-02-28,9.88480281829834
2003-03-03,9.546708106994629
2003-03-04,9.52379035949707
2003-03-05,9.730082511901855
2003-03-06,9.546708106994629
2003-03-07,9.174240112304688
2003-03-10,9.11120891571045
2003-03-11,9.082555770874023
2003-03-12,9.265926361083984
2003-03-13,9.94210433959961
2003-03-14,9.838956832885742
2003-03-17,10.348954200744629
2003-03-18,10.457831382751465
2003-03-19,10.303110122680664
2003-03-20,10.469291687011719
2003-03-21,10.841763496398926
2003-03-24,10.211429595947266
2003-03-25,10.33749771118164
2003-03-26,10.251541137695312
2003-03-27,10.073899269104004
2003-03-28,9.867606163024902
2003-03-31,9.328958511352539
2003-04-01,9.409184455871582
2003-04-02,10.039519309997559
2003-04-03,10.068168640136719
2003-04-04,9.770193099975586
2003-04-07,9.94210433959961
2003-04-08,9.798846244812012
2003-04-09,9.558170318603516
2003-04-10,9.67277717590332
2003-04-11,9.592551231384277
2003-04-14,9.83322525024414
2003-04-15,9.816038131713867
2003-04-16,10.406256675720215
2003-04-17,10.692771911621094
2003-04-21,10.687047004699707
2003-04-22,10.887613296508789
2003-04-23,11.16265869140625
2003-04-24,10.858955383300781
2003-04-25,10.47502326965332
2003-04-28,10.744349479675293
2003-04-29,10.841763496398926
2003-04-30,10.543785095214844
2003-05-01,10.618281364440918
2003-05-02,10.90479850769043
2003-05-05,10.91053295135498
2003-05-06,11.203086853027344
2003-05-07,11.013789176940918
2003-05-08,10.824491500854492
2003-05-09,11.231764793395996
2003-05-12,11.466958045959473
2003-05-13,11.375178337097168
2003-05-14,11.277656555175781
2003-05-15,11.472692489624023
2003-05-16,11.185877799987793
2003-05-19,10.709757804870605
2003-05-20,10.704021453857422
2003-05-21,10.807281494140625
2003-05-22,10.767123222351074
2003-05-23,10.790067672729492
2003-05-27,11.346494674682617
2003-05-28,11.3235502243042
2003-05-29,11.948811531066895
2003-05-30,11.943077087402344
2003-06-02,11.690678596496582
2003-06-03,12.103697776794434
2003-06-04,12.264310836791992
2003-06-05,12.528181076049805
2003-06-06,12.48228645324707
2003-06-09,12.4306640625
2003-06-10,12.60275650024414
2003-06-11,12.556865692138672
2003-06-12,12.700270652770996
2003-06-13,12.252836227416992
2003-06-16,12.545390129089355
2003-06-17,12.304466247558594
2003-06-18,12.47655963897705
2003-06-19,12.115164756774902
2003-06-20,11.857029914855957
2003-06-23,11.679205894470215
2003-06-24,11.7308349609375
2003-06-25,11.495640754699707
2003-06-26,11.834086418151855
2003-06-27,11.799667358398438
2003-06-30,11.937341690063477
2003-07-01,12.281515121459961
2003-07-02,12.740429878234863
2003-07-03,12.459345817565918
2003-07-07,13.141968727111816
2003-07-08,13.279644966125488
2003-07-09,13.468945503234863
2003-07-10,13.141968727111816
2003-07-11,13.388636589050293
2003-07-14,13.778706550598145
2003-07-15,13.824596405029297
2003-07-16,14.518691062927246
2003-07-17,14.300715446472168
2003-07-18,14.145830154418945
2003-07-21,13.801657676696777
2003-07-22,14.008163452148438
2003-07-23,14.231874465942383
2003-07-24,13.750025749206543
2003-07-25,14.289236068725586
2003-07-28,14.203201293945312
2003-07-29,14.283512115478516
2003-07-30,14.048312187194824
2003-07-31,14.277765274047852
2003-08-01,14.352346420288086
2003-08-04,14.415440559387207
2003-08-05,13.933207511901855
2003-08-06,13.858572959899902
2003-08-07,13.772459030151367
2003-08-08,13.537080764770508
2003-08-11,13.720789909362793
2003-08-12,13.99061107635498
2003-08-13,14.18580150604248
2003-08-14,14.432662963867188
2003-08-15,14.38099193572998
2003-08-18,15.035457611083984
2003-08-19,15.196208953857422
2003-08-20,15.133049964904785
2003-08-21,15.150275230407715
2003-08-22,15.724370956420898
2003-08-25,15.638260841369629
2003-08-26,15.908076286315918
2003-08-27,16.086048126220703
2003-08-28,16.246793746948242
2003-08-29,16.413284301757812
2003-09-02,16.4993896484375
2003-09-03,16.20086669921875
2003-09-04,16.419025421142578
2003-09-05,16.482166290283203
2003-09-08,16.751995086669922
2003-09-09,16.52809715270996
2003-09-10,15.879373550415039
2003-09-11,16.091787338256836
2003-09-12,16.269760131835938
2003-09-15,16.06882095336914
2003-09-16,16.596986770629883
2003-09-17,16.579761505126953
2003-09-18,16.74051284790039
2003-09-19,16.74625015258789
2003-09-22,16.37308120727539
2003-09-23,16.614213943481445
2003-09-24,15.948265075683594
2003-09-25,15.758816719055176
2003-09-26,15.655475616455078
2003-09-29,16.2869815826416
2003-09-30,15.799006462097168
2003-10-01,16.43624496459961
2003-10-02,16.43050193786621
2003-10-03,16.99884605407715
2003-10-06,16.97014045715332
2003-10-07,17.194042205810547
2003-10-08,17.03329849243164
2003-10-09,17.090709686279297
2003-10-10,17.4696044921875
2003-10-13,17.68201446533203
2003-10-14,17.842761993408203
2003-10-15,18.233150482177734
2003-10-16,18.502973556518555
2003-10-17,18.175739288330078
2003-10-20,18.462787628173828
2003-10-21,18.439817428588867
2003-10-22,18.09537124633789
2003-10-23,17.923139572143555
2003-10-24,17.842761993408203
2003-10-27,18.0379638671875
2003-10-28,18.755577087402344
2003-10-29,18.830202102661133
2003-10-30,18.88187599182129
2003-10-31,18.916324615478516
2003-11-03,19.542076110839844
2003-11-04,19.335407257080078
2003-11-05,19.381362915039062
2003-11-06,19.599639892578125
2003-11-07,19.45604133605957
2003-11-10,19.180309295654297
2003-11-11,19.191797256469727
2003-11-12,19.58815574645996
2003-11-13,19.40433692932129
2003-11-14,18.84139060974121
2003-11-17,18.513973236083984
2003-11-18,18.28994369506836
2003-11-19,18.680551528930664
2003-11-20,18.28420066833496
2003-11-21,18.56566619873047
2003-11-24,19.22051239013672
2003-11-25,18.996505737304688
2003-11-26,19.15733528137207
2003-11-28,19.2664737701416
2003-12-01,19.553693771362305
2003-12-02,19.444547653198242
2003-12-03,19.15158462524414
2003-12-04,19.2664737701416
2003-12-05,18.439292907714844
2003-12-08,18.175050735473633
2003-12-09,17.376590728759766
2003-12-10,17.4742431640625
2003-12-11,17.755722045898438
2003-12-12,17.726993560791016
2003-12-15,17.370847702026367
2003-12-16,17.382339477539062
2003-12-17,17.33063507080078
2003-12-18,17.74997329711914
2003-12-19,17.56041145324707
2003-12-22,17.4742431640625
2003-12-23,17.870601654052734
2003-12-24,17.85336685180664
2003-12-26,18.014209747314453
2003-12-29,18.468008041381836
2003-12-30,18.404823303222656
