Date,WMT
2001-09-18,9.739177703857422
2001-09-19,9.775736808776855
2001-09-20,9.745628356933594
2001-09-21,9.605823516845703
2001-09-24,10.169349670410156
2001-09-25,10.410248756408691
2001-09-26,10.642539024353027
2001-09-27,10.623186111450195
2001-09-28,10.64684772491455
2001-10-01,10.702766418457031
2001-10-02,11.098530769348145
2001-10-03,11.341581344604492
2001-10-04,11.07702350616455
2001-10-05,11.270602226257324
2001-10-08,10.993138313293457
2001-10-09,11.201775550842285
2001-10-10,11.535161972045898
2001-10-11,11.505046844482422
2001-10-12,11.37814712524414
2001-10-15,11.502897262573242
2001-10-16,11.429762840270996
2001-10-17,11.23188591003418
2001-10-18,11.163060188293457
2001-10-19,11.401808738708496
2001-10-22,11.408259391784668
2001-10-23,11.315766334533691
2001-10-24,11.287809371948242
2001-10-25,11.464178085327148
2001-10-26,11.489988327026367
2001-10-29,11.163060188293457
2001-10-30,10.88344669342041
2001-10-31,11.055516242980957
2001-11-01,11.236183166503906
2001-11-02,11.393200874328613
2001-11-05,11.593228340148926
2001-11-06,11.816925048828125
2001-11-07,11.57602596282959
2001-11-08,11.722284317016602
2001-11-09,11.851334571838379
2001-11-12,11.954580307006836
2001-11-13,11.67066478729248
2001-11-14,11.890050888061523
2001-11-15,12.044915199279785
2001-11-16,11.851334571838379
2001-11-19,11.991142272949219
2001-11-20,11.980396270751953
2001-11-21,11.855639457702637
2001-11-23,12.001900672912598
2001-11-26,11.991142272949219
2001-11-27,11.847033500671387
2001-11-28,11.829827308654785
2001-11-29,11.754549980163574
2001-11-30,11.862092971801758
2001-12-03,11.739490509033203
2001-12-04,11.866395950317383
2001-12-05,12.167516708374023
2001-12-06,11.96318244934082
2001-12-07,11.90295696258545
2001-12-10,11.67281723022461
2001-12-11,11.63194751739502
2001-12-12,11.685721397399902
2001-12-13,11.477086067199707
2001-12-14,11.627646446228027
2001-12-17,12.01265811920166
2001-12-18,11.997599601745605
2001-12-19,12.120353698730469
2001-12-20,12.116043090820312
2001-12-21,12.398168563842773
2001-12-24,12.303404808044434
2001-12-26,12.5230712890625
2001-12-27,12.570448875427246
2001-12-28,12.56615161895752
2001-12-31,12.393857955932617
2002-01-02,12.501535415649414
2002-01-03,12.486458778381348
2002-01-04,12.404623985290527
2002-01-07,12.359400749206543
2002-01-08,12.45631217956543
2002-01-09,12.146198272705078
2002-01-10,12.275410652160645
2002-01-11,12.01698112487793
2002-01-14,12.008363723754883
2002-01-15,12.247415542602539
2002-01-16,12.057890892028809
2002-01-17,12.223725318908691
2002-01-18,12.135430335998535
2002-01-22,12.492918014526367
2002-01-23,12.891329765319824
2002-01-24,12.850411415100098
2002-01-25,12.576910972595215
2002-01-28,12.62644100189209
2002-01-29,12.47138500213623
2002-01-30,12.867643356323242
2002-01-31,12.917177200317383
2002-02-01,12.762121200561523
2002-02-04,12.684595108032227
2002-02-05,12.66305160522461
2002-02-06,12.680280685424805
2002-02-07,12.574759483337402
2002-02-08,12.738429069519043
2002-02-11,12.97531509399414
2002-02-12,12.943022727966309
2002-02-13,12.947328567504883
2002-02-14,13.027009010314941
2002-02-15,12.92794418334961
2002-02-19,12.768580436706543
2002-02-20,12.925789833068848
2002-02-21,12.82457160949707
2002-02-22,12.91071605682373
2002-02-25,13.061467170715332
2002-02-26,13.373733520507812
2002-02-27,13.406044006347656
2002-02-28,13.354358673095703
2002-03-01,13.526633262634277
2002-03-04,13.563246726989746
2002-03-05,13.085152626037598
2002-03-06,13.115302085876465
2002-03-07,13.287591934204102
2002-03-08,13.46418285369873
2002-03-11,13.466339111328125
2002-03-12,13.401732444763184
2002-03-13,13.350049018859863
2002-03-14,13.4103422164917
2002-03-15,13.729072570800781
2002-03-18,13.686007499694824
2002-03-19,13.666618347167969
2002-03-20,13.622419357299805
2002-03-21,13.41112232208252
2002-03-22,13.378776550292969
2002-03-25,13.212763786315918
2002-03-26,13.404655456542969
2002-03-27,13.368003845214844
2002-03-28,13.217074394226074
2002-04-01,12.841899871826172
2002-04-02,12.70606803894043
2002-04-03,12.634916305541992
2002-04-04,12.781535148620605
2002-04-05,12.751351356506348
2002-04-08,12.889336585998535
2002-04-09,12.958334922790527
2002-04-10,13.059667587280273
2002-04-11,12.973429679870605
2002-04-12,13.201977729797363
2002-04-15,12.921680450439453
2002-04-16,12.936774253845215
2002-04-17,12.783689498901367
2002-04-18,12.537890434265137
2002-04-19,12.70606803894043
2002-04-22,12.408523559570312
2002-04-23,12.516329765319824
2002-04-24,12.38696002960205
2002-04-25,12.289935111999512
2002-04-26,12.031201362609863
2002-04-29,12.11744499206543
2002-04-30,12.044132232666016
2002-05-01,12.246813774108887
2002-05-02,12.214472770690918
2002-05-03,11.912614822387695
2002-05-06,11.64094066619873
2002-05-07,11.860861778259277
2002-05-08,12.158409118652344
2002-05-09,11.856551170349121
2002-05-10,11.569786071777344
2002-05-13,11.867326736450195
2002-05-14,12.37402629852295
2002-05-15,12.240341186523438
2002-05-16,12.581018447875977
2002-05-17,12.576699256896973
2002-05-20,12.462427139282227
2002-05-21,12.203691482543945
2002-05-22,12.246813774108887
2002-05-23,12.141168594360352
2002-05-24,11.9708251953125
2002-05-28,11.813434600830078
2002-05-29,11.757364273071289
2002-05-30,11.64094066619873
2002-05-31,11.664651870727539
2002-06-03,11.459824562072754
2002-06-04,11.643096923828125
2002-06-05,11.850079536437988
2002-06-06,11.664651870727539
2002-06-07,11.735807418823242
2002-06-10,12.160568237304688
2002-06-11,12.171348571777344
2002-06-12,12.57022762298584
2002-06-13,12.182124137878418
2002-06-14,12.279155731201172
2002-06-17,12.572388648986816
2002-06-18,12.624134063720703
2002-06-19,12.394207954406738
2002-06-20,12.197750091552734
2002-06-21,11.869601249694824
2002-06-24,12.035834312438965
2002-06-25,11.895506858825684
2002-06-26,12.007765769958496
2002-06-27,12.45682430267334
2002-06-28,11.876075744628906
2002-07-01,11.744388580322266
2002-07-02,11.53281021118164
2002-07-03,11.882550239562988
2002-07-05,12.089805603027344
2002-07-08,12.003449440002441
2002-07-09,11.798364639282227
2002-07-10,11.606215476989746
2002-07-11,11.696887969970703
2002-07-12,11.409754753112793
2002-07-15,11.53713321685791
2002-07-16,10.768568992614746
2002-07-17,10.41666316986084
2002-07-18,10.23531723022461
2002-07-19,10.03885555267334
2002-07-22,9.628664016723633
2002-07-23,9.736616134643555
2002-07-24,10.349735260009766
2002-07-25,10.146799087524414
2002-07-26,10.401555061340332
2002-07-29,10.69300651550293
2002-07-30,10.604491233825684
2002-07-31,10.61744499206543
2002-08-01,10.233160972595215
2002-08-02,9.95250415802002
2002-08-05,9.844557762145996
2002-08-06,10.207249641418457
2002-08-07,10.444729804992676
2002-08-08,10.619603157043457
2002-08-09,10.621761322021484
2002-08-12,10.45120906829834
2002-08-13,10.515975952148438
2002-08-14,11.360100746154785
2002-08-15,11.81131362915039
2002-08-16,11.612689018249512
2002-08-19,11.806988716125488
2002-08-20,11.6105318069458
2002-08-21,11.67746353149414
2002-08-22,11.71199893951416
2002-08-23,11.483158111572266
2002-08-26,11.528491020202637
2002-08-27,11.468045234680176
2002-08-28,11.528491020202637
2002-08-29,11.485318183898926
2002-08-30,11.545768737792969
2002-09-03,11.198188781738281
2002-09-04,11.299653053283691
2002-09-05,10.997406959533691
2002-09-06,11.394647598266602
2002-09-09,11.502585411071777
2002-09-10,11.826422691345215
2002-09-11,11.70120620727539
2002-09-12,11.468045234680176
2002-09-13,11.744388580322266
2002-09-16,11.819942474365234
2002-09-17,11.714164733886719
2002-09-18,11.756317138671875
2002-09-19,11.609309196472168
2002-09-20,11.8254976272583
2002-09-23,11.371500968933105
2002-09-24,11.131531715393066
2002-09-25,11.250434875488281
2002-09-26,11.611468315124512
2002-09-27,11.077484130859375
2002-09-30,10.645109176635742
2002-10-01,11.179096221923828
2002-10-02,11.094780921936035
2002-10-03,11.047222137451172
2002-10-04,11.187740325927734
2002-10-07,10.885077476501465
2002-10-08,11.371500968933105
2002-10-09,10.96939468383789
2002-10-10,11.163960456848145
2002-10-11,11.637409210205078
2002-10-14,11.706596374511719
2002-10-15,12.169239044189453
2002-10-16,12.270845413208008
2002-10-17,11.961695671081543
2002-10-18,12.167075157165527
2002-10-21,12.193020820617676
2002-10-22,12.12816333770752
2002-10-23,12.372451782226562
2002-10-24,12.208152770996094
2002-10-25,12.394074440002441
2002-10-28,12.121676445007324
2002-10-29,12.208152770996094
2002-10-30,11.630929946899414
2002-10-31,11.57688045501709
2002-11-01,11.793071746826172
2002-11-04,11.555264472961426
2002-11-05,11.764966011047363
2002-11-06,11.747671127319336
2002-11-07,11.674161911010742
2002-11-08,11.680654525756836
2002-11-11,11.457978248596191
2002-11-12,11.641738891601562
2002-11-13,11.886032104492188
2002-11-14,12.013586044311523
2002-11-15,11.996283531188965
2002-11-18,11.604988098144531
2002-11-19,11.440683364868164
2002-11-20,11.760643005371094
2002-11-21,11.66335678100586
2002-11-22,11.622281074523926
2002-11-25,11.635252952575684
2002-11-26,11.509866714477539
2002-11-27,11.855764389038086
2002-11-29,11.652547836303711
2002-12-02,11.756317138671875
2002-12-03,11.659031867980957
2002-12-04,11.769290924072266
2002-12-05,11.462300300598145
2002-12-06,11.466623306274414
2002-12-09,11.209362030029297
2002-12-10,11.347726821899414
2002-12-11,11.241782188415527
2002-12-12,11.107756614685059
2002-12-13,10.926159858703613
2002-12-16,11.22882080078125
2002-12-17,11.012628555297852
2002-12-18,10.907628059387207
2002-12-19,10.859989166259766
2002-12-20,10.996394157409668
2002-12-23,10.736581802368164
2002-12-24,10.760398864746094
2002-12-26,10.77338981628418
2002-12-27,10.643485069274902
2002-12-30,10.963913917541504
2002-12-31,10.935768127441406
2003-01-02,11.171760559082031
2003-01-03,10.825355529785156
2003-01-06,10.866486549377441
2003-01-07,10.924943923950195
2003-01-08,10.823185920715332
2003-01-09,11.241042137145996
2003-01-10,11.176094055175781
2003-01-13,11.102478981018066
2003-01-14,11.130629539489746
2003-01-15,10.953086853027344
2003-01-16,10.890301704406738
2003-01-17,10.818854331970215
2003-01-21,10.611008644104004
2003-01-22,10.407492637634277
2003-01-23,10.515748023986816
2003-01-24,10.240781784057617
2003-01-27,10.197482109069824
2003-01-28,10.43130874633789
2003-01-29,10.413986206054688
2003-01-30,10.299236297607422
2003-01-31,10.349040031433105
2003-02-03,10.407492637634277
2003-02-04,10.208304405212402
2003-02-05,10.119539260864258
2003-02-06,10.130364418029785
2003-02-07,10.130364418029785
2003-02-10,10.180157661437988
2003-02-11,10.22995662689209
2003-02-12,10.35986042022705
2003-02-13,10.3143949508667
2003-02-14,10.64132308959961
2003-02-18,10.626163482666016
2003-02-19,10.559048652648926
2003-02-20,10.409656524658203
2003-02-21,10.587190628051758
2003-02-24,10.3143949508667
2003-02-25,10.485434532165527
2003-02-26,10.35552978515625
2003-02-27,10.426979064941406
2003-02-28,10.405326843261719
2003-03-03,10.346868515014648
2003-03-04,10.154178619384766
2003-03-05,10.366354942321777
2003-03-06,10.262435913085938
2003-03-07,10.418319702148438
2003-03-10,10.203971862792969
2003-03-11,10.132532119750977
2003-03-12,10.284079551696777
2003-03-13,10.727925300598145
2003-03-14,10.686783790588379
2003-03-17,11.251867294311523
2003-03-18,11.312494277954102
2003-03-19,11.505516052246094
2003-03-20,11.518528938293457
2003-03-21,11.856867790222168
2003-03-24,11.390565872192383
2003-03-25,11.596606254577637
2003-03-26,11.566243171691895
2003-03-27,11.611788749694824
2003-03-28,11.52286434173584
2003-03-31,11.284293174743652
2003-04-01,11.368882179260254
2003-04-02,11.726733207702637
2003-04-03,11.722394943237305
2003-04-04,11.841678619384766
2003-04-07,11.780953407287598
2003-04-08,11.83300495147705
2003-04-09,11.646489143371582
2003-04-10,11.8373441696167
2003-04-11,11.490338325500488
2003-04-14,11.4187593460083
2003-04-15,11.991324424743652
2003-04-16,11.828667640686035
2003-04-17,12.017350196838379
2003-04-21,11.92409896850586
2003-04-22,12.143146514892578
2003-04-23,12.140975952148438
2003-04-24,11.952292442321777
2003-04-25,11.928434371948242
2003-04-28,12.164835929870605
2003-04-29,12.271101951599121
2003-04-30,12.214712142944336
2003-05-01,12.132298469543457
2003-05-02,12.177842140197754
2003-05-05,12.05422306060791
2003-05-06,12.12579345703125
2003-05-07,11.945782661437988
2003-05-08,11.930602073669434
2003-05-09,12.101941108703613
2003-05-12,12.297133445739746
2003-05-13,12.034707069396973
2003-05-14,11.689855575561523
2003-05-15,11.659500122070312
2003-05-16,11.477325439453125
2003-05-19,11.379722595214844
2003-05-20,11.453463554382324
2003-05-21,11.405750274658203
2003-05-22,11.47298526763916
2003-05-23,11.277791023254395
2003-05-27,11.38623332977295
2003-05-28,11.57058048248291
2003-05-29,11.453463554382324
2003-05-30,11.410087585449219
2003-06-02,11.377557754516602
2003-06-03,11.462138175964355
2003-06-04,11.68118667602539
2003-06-05,11.846020698547363
2003-06-06,11.629134178161621
2003-06-09,11.666006088256836
2003-06-10,11.876386642456055
2003-06-11,12.013014793395996
2003-06-12,11.934938430786133
2003-06-13,11.728900909423828
2003-06-16,11.982653617858887
2003-06-17,11.94144344329834
2003-06-18,12.000100135803223
2003-06-19,11.837172508239746
2003-06-20,11.787208557128906
2003-06-23,11.674247741699219
2003-06-24,11.861068725585938
2003-06-25,11.769828796386719
2003-06-26,11.815449714660645
2003-06-27,11.687277793884277
2003-06-30,11.659039497375488
2003-07-01,11.806758880615234
2003-07-02,12.106544494628906
2003-07-03,11.9392728805542
2003-07-07,12.284675598144531
2003-07-08,12.317262649536133
2003-07-09,12.113058090209961
2003-07-10,12.084819793701172
2003-07-11,12.280333518981934
2003-07-14,12.306405067443848
2003-07-15,12.451951026916504
2003-07-16,12.306405067443848
2003-07-17,12.121755599975586
2003-07-18,12.382431983947754
2003-07-21,12.156505584716797
2003-07-22,12.360713005065918
2003-07-23,12.273811340332031
2003-07-24,12.084819793701172
2003-07-25,12.206477165222168
2003-07-28,12.199947357177734
2003-07-29,12.054408073425293
2003-07-30,12.143476486206055
2003-07-31,12.145646095275879
2003-08-01,12.006612777709961
2003-08-04,12.128266334533691
2003-08-05,12.013134002685547
2003-08-06,12.108722686767578
2003-08-07,12.382431983947754
2003-08-08,12.549704551696777
2003-08-11,12.534501075744629
2003-08-12,12.773455619812012
2003-08-13,12.614877700805664
2003-08-14,12.584466934204102
2003-08-15,12.621393203735352
2003-08-18,12.799521446228027
2003-08-19,12.790831565856934
2003-08-20,12.769112586975098
2003-08-21,12.858176231384277
2003-08-22,12.686563491821289
2003-08-25,12.83863353729248
2003-08-26,12.83863353729248
2003-08-27,12.840797424316406
2003-08-28,12.882076263427734
2003-08-29,12.85383129119873
2003-09-02,13.016762733459473
2003-09-03,13.029794692993164
2003-09-04,13.051517486572266
2003-09-05,12.793008804321289
2003-09-08,12.727845191955566
2003-09-09,12.395472526550293
2003-09-10,12.349846839904785
2003-09-11,12.491053581237793
2003-09-12,12.486706733703613
2003-09-15,12.545357704162598
2003-09-16,12.690906524658203
2003-09-17,12.510598182678223
2003-09-18,12.7061128616333
2003-09-19,12.630082130432129
2003-09-22,12.397639274597168
2003-09-23,12.517120361328125
2003-09-24,12.299888610839844
2003-09-25,12.358543395996094
2003-09-26,12.338985443115234
2003-09-29,12.432398796081543
2003-09-30,12.132613182067871
2003-10-01,12.395472526550293
2003-10-02,12.415054321289062
2003-10-03,12.506433486938477
2003-10-06,12.617395401000977
2003-10-07,12.815398216247559
2003-10-08,12.732714653015137
2003-10-09,12.828451156616211
2003-10-10,12.710956573486328
2003-10-13,12.826265335083008
2003-10-14,12.908953666687012
2003-10-15,12.852381706237793
2003-10-16,12.922013282775879
2003-10-17,12.802332878112793
2003-10-20,12.837151527404785
2003-10-21,12.830625534057617
2003-10-22,12.671793937683105
2003-10-23,12.771880149841309
2003-10-24,12.64350414276123
2003-10-27,12.573880195617676
2003-10-28,12.784934997558594
2003-10-29,12.80451774597168
2003-10-30,12.7936372756958
2003-10-31,12.826265335083008
2003-11-03,12.845854759216309
2003-11-04,12.763169288635254
2003-11-05,12.602169036865234
2003-11-06,12.752298355102539
2003-11-07,12.710956573486328
2003-11-10,12.645681381225586
2003-11-11,12.680495262145996
2003-11-12,12.610869407653809
2003-11-13,12.079978942871094
2003-11-14,11.966840744018555
2003-11-17,11.966840744018555
2003-11-18,11.905912399291992
2003-11-19,12.012530326843262
2003-11-20,11.982069969177246
2003-11-21,11.925498962402344
2003-11-24,12.201820373535156
2003-11-25,12.19311809539795
2003-11-26,12.119141578674316
2003-11-28,12.10608959197998
2003-12-01,11.858051300048828
2003-12-02,11.536026954650879
2003-12-03,11.464229583740234
2003-12-04,11.536026954650879
2003-12-05,11.636120796203613
2003-12-08,11.618705749511719
2003-12-09,11.446821212768555
2003-12-10,11.52079963684082
2003-12-11,11.490340232849121
2003-12-12,11.422889709472656
2003-12-15,11.039950370788574
2003-12-16,11.181373596191406
2003-12-17,11.312159538269043
2003-12-18,11.464723587036133
2003-12-19,11.410238265991211
2003-12-22,11.567170143127441
2003-12-23,11.501781463623047
2003-12-24,11.429855346679688
2003-12-26,11.447291374206543
2003-12-29,11.530113220214844
2003-12-30,11.503959655761719
