Date,BAC,GS,JPM,WFC,C,^GSPC,^VIX,XLF,VNQ,GLD,TLT,HYG,LQD,KRE
2009-08-31,13.696775436401367,125.24146270751953,28.888885498046875,18.125240325927734,37.10013198852539,1020.6199951171875,26.010000228881836,8.964744567871094,20.700176239013672,93.4000015258789,60.51887130737305,31.839866638183594,58.0326042175293,14.914852142333984
2009-09-01,12.816879272460938,121.23725891113281,27.699031829833984,17.262441635131836,33.68693923950195,998.0399780273438,29.149999618530273,8.482963562011719,19.59321403503418,93.9000015258789,60.3724250793457,31.540647506713867,57.7414436340332,14.302793502807617
2009-09-02,12.67663860321045,120.00353240966797,27.16061019897461,17.18340301513672,33.8353271484375,994.75,28.899999618530273,8.40977668762207,19.197866439819336,96.19000244140625,61.2523193359375,31.372915267944336,57.91303253173828,14.04248046875
2009-09-03,13.120743751525879,122.36520385742188,27.991518020629883,17.72347640991211,35.39353942871094,1003.239990234375,27.100000381469727,8.574440002441406,19.582666397094727,97.45999908447266,60.87525939941406,31.57577133178711,58.012657165527344,14.239466667175293
2009-09-04,13.315537452697754,123.356689453125,28.144420623779297,17.72347640991211,35.987144470214844,1016.4000244140625,25.260000228881836,8.672016143798828,19.809329986572266,97.52999877929688,59.83823776245117,31.8176212310791,58.05144119262695,14.330921173095703
2009-09-08,13.260992050170898,126.57364654541016,28.27734375,17.769573211669922,34.725730895996094,1025.3900146484375,25.6200008392334,8.70860767364502,20.499862670898438,97.43000030517578,59.417152404785156,32.270198822021484,57.9019660949707,14.415348052978516
2009-09-09,13.276573181152344,128.88233947753906,28.490066528320312,18.230613708496094,34.57733154296875,1033.3699951171875,24.31999969482422,8.842774391174316,20.900482177734375,97.08000183105469,59.34804153442383,31.965904235839844,57.8853759765625,14.281679153442383
2009-09-10,13.416821479797363,132.3642120361328,28.596420288085938,18.349166870117188,35.24513626098633,1044.1400146484375,23.549999237060547,8.915955543518066,21.211483001708984,97.69999694824219,60.44158935546875,32.46133041381836,58.26735305786133,14.731937408447266
2009-09-11,13.222034454345703,132.2355499267578,28.25075912475586,18.06595802307129,34.206336975097656,1042.72998046875,24.149999618530273,8.86107063293457,21.174583435058594,98.77999877929688,60.774654388427734,32.769527435302734,58.79322814941406,14.802289009094238
2009-09-14,13.237617492675781,134.51380920410156,29.081674575805664,18.38867950439453,33.53851318359375,1049.3399658203125,23.860000610351562,8.97693920135498,21.80186653137207,97.95999908447266,60.171348571777344,32.80852127075195,58.494258880615234,14.830432891845703
2009-09-15,13.081788063049316,133.7190704345703,28.70941162109375,18.823366165161133,30.570505142211914,1052.6300048828125,23.420000076293945,8.995232582092285,22.14975929260254,98.9000015258789,59.86334228515625,33.04261016845703,58.4610481262207,15.069633483886719
2009-09-16,13.440195083618164,136.14881896972656,29.679916381835938,19.37002182006836,31.164113998413086,1068.760009765625,23.690000534057617,9.306255340576172,23.05113983154297,99.91000366210938,59.970191955566406,33.46784210205078,58.643733978271484,16.047548294067383
2009-09-17,13.720687866210938,137.3523712158203,29.885984420776367,18.955095291137695,32.7965202331543,1065.489990234375,23.649999618530273,9.275763511657715,22.95099449157715,99.33999633789062,60.724403381347656,33.526329040527344,58.93157958984375,15.667630195617676
2009-09-18,13.73626708984375,138.65423583984375,29.87933921813965,18.764097213745117,31.609304428100586,1068.300048828125,23.920000076293945,9.261693000793457,22.982620239257812,98.66999816894531,60.183937072753906,33.432701110839844,58.560691833496094,15.676125526428223
2009-09-21,13.440195083618164,138.0562744140625,29.613454818725586,18.632373809814453,32.8707275390625,1064.6600341796875,24.059999465942383,9.176048278808594,22.62417984008789,98.36000061035156,60.3221321105957,33.452232360839844,58.69911193847656,15.393284797668457
2009-09-22,13.720687866210938,140.4254913330078,30.889724731445312,19.356853485107422,34.50312805175781,1071.6600341796875,23.079999923706055,9.384037017822266,23.341064453125,99.66999816894531,60.44786071777344,33.4132194519043,58.837425231933594,15.598342895507812
2009-09-23,13.634974479675293,139.00247192382812,29.952455520629883,18.94192886352539,33.53851318359375,1060.8699951171875,23.489999771118164,9.19439697265625,22.497665405273438,98.83000183105469,60.63014602661133,33.5146369934082,58.86514663696289,15.442778587341309
2009-09-24,13.22982406616211,138.56344604492188,29.49379539489746,18.737749099731445,32.8707275390625,1050.780029296875,24.950000762939453,9.010881423950195,21.676300048828125,97.55000305175781,60.80607604980469,33.57704162597656,58.959266662597656,14.933677673339844
2009-09-25,12.933756828308105,135.86874389648438,29.01519203186035,18.566513061523438,32.499717712402344,1044.3800048828125,25.610000610351562,8.925236701965332,21.745492935180664,97.0,61.5791015625,33.46784210205078,59.186187744140625,14.877106666564941
2009-09-28,13.416821479797363,138.13951110839844,29.786266326904297,19.034135818481445,33.909523010253906,1062.97998046875,24.8799991607666,9.224987983703613,22.64512062072754,97.05000305175781,62.119606018066406,33.733097076416016,59.33570098876953,15.202375411987305
2009-09-29,13.370074272155762,138.95701599121094,29.832799911499023,18.671884536743164,34.87413024902344,1060.6099853515625,25.190000534057617,9.182168006896973,22.277809143066406,97.43000030517578,62.0630989074707,33.6940803527832,59.10321044921875,15.188227653503418
2009-09-30,13.183072090148926,139.5398712158203,29.128204345703125,18.55992317199707,35.912925720214844,1057.0799560546875,25.610000610351562,9.139344215393066,22.06488609313965,98.8499984741211,62.0064811706543,33.686302185058594,59.05339431762695,15.075100898742676
2009-10-01,12.629891395568848,135.48275756835938,27.499624252319336,17.519306182861328,33.612728118896484,1029.8499755859375,28.270000457763672,8.735600471496582,21.07475471496582,97.88999938964844,62.85565948486328,32.79935073852539,58.44841766357422,14.5801362991333
